"","aic","r2","adjr2"
"6079",2443.6,0.5780051,0.1901855
"6080",2453.938,0.4460911,0.09847925
"6081",2463.234,0.4916229,0.1188903
"6082",2441.052,0.5194007,0.1549436
"6083",2464.802,0.3572011,0.05158741
"6084",2456.012,0.4831186,0.1164129
"6085",2483.593,0.2896182,0.01155333
"6086",2437.752,0.5314283,0.1628187
"6087",2451.918,0.5246021,0.1509572
"6088",2456.889,0.5129549,0.1403098
"6089",2472.354,0.4679293,0.0997626
"6090",2449.363,0.49841,0.1337124
"6091",2451.703,0.6061744,0.2141013
"6092",2450.582,0.4292147,0.09603341
"6093",2477.906,0.4021863,0.05284778
"6094",2459.614,0.4311303,0.09083905
"6095",2472.263,0.5003225,0.1145786
"6096",2482.382,0.2257641,0.005942416
"6097",2459.194,0.4916939,0.1189714
"6098",2467.915,0.3853299,0.06005199
"6099",2474.874,0.4365164,0.07444968
"6100",2450.295,0.5002679,0.1393077
"6101",2454.651,0.5428407,0.1600499
"6102",2442.632,0.5396854,0.1663595
"6103",2468.483,0.5136413,0.1269358
"6104",2437.917,0.5440038,0.1752442
"6105",2459.895,0.531196,0.1521916
"6106",2465.593,0.4945122,0.1186327
"6107",2440.861,0.6154206,0.2281347
"6108",2404.816,0.660663,0.3028815
"6109",2466.412,0.3490923,0.04173152
"6110",2405.834,0.6349729,0.2711307
"6111",2500.768,0.424866,0.03212627
"6112",2484.826,0.3012789,0.01528561
"6113",2457.19,0.4436772,0.09606191
"6114",2454.431,0.409356,0.08112789
"6115",2468.775,0.4634361,0.0876107
"6116",2393.919,0.7096464,0.3611329
"6117",2449.66,0.4230814,0.09373997
"6118",2442.435,0.5335661,0.1551721
"6119",2477.02,0.3699769,0.04357296
"6120",2484.447,0.5103129,0.1118842
"6121",2505.86,0.5863323,0.1400295
"6122",2468.982,0.451747,0.08627849
"6123",2446.116,0.5436888,0.1748427
"6124",2493.818,0.4501533,0.06211926
"6125",2486.902,0.3479839,0.02982167
"6126",2454.179,0.6082533,0.2172381
"6127",2456.192,0.5004453,0.132572
"6128",2442.371,0.5432853,0.1675333
"6129",2455.995,0.5076735,0.1304865
"6130",2497.416,0.4032027,0.03863309
"6131",2464.039,0.5110055,0.1309153
"6132",2449.657,0.4765364,0.1197379
"6133",2500.369,0.3446547,0.01592151
"6134",2469.351,0.3238922,0.03785792
"6135",2452.404,0.4788074,0.1222088
"6136",2419.18,0.638321,0.2669794
"6137",2469.299,0.3992892,0.05764436
"6138",2477.4,0.4913295,0.1113598
"6139",2460.443,0.302208,0.03411711
"6140",2481.534,0.538242,0.1325327
"6141",2428.666,0.6103064,0.2368644
"6142",2457.456,0.4982481,0.1229597
"6143",2468.338,0.5527527,0.1590241
"6144",2465.14,0.5356596,0.1364947
"6145",2478.425,0.2973887,0.0201584
"6146",2440.685,0.6102805,0.2203071
"6147",2447.719,0.6169432,0.2203404
"6148",2458.822,0.4167132,0.07718875
"6149",2474.237,0.4827143,0.1015296
"6150",2490.908,0.4325221,0.05923644
"6151",2467.26,0.3241074,0.03800785
"6152",2482.09,0.4572253,0.06966711
"6153",2470.578,0.3924104,0.06252496
"6154",2484.796,0.4633984,0.0801218
"6155",2448.46,0.4999809,0.1355201
"6156",2435.044,0.5608987,0.1905034
"6157",2469.525,0.52525,0.1340823
"6158",2467.731,0.4503199,0.08844689
"6159",2467.12,0.4281468,0.08082301
"6160",2468.58,0.4748552,0.1108596
"6161",2432.948,0.6460626,0.2601457
"6162",2458.224,0.5999438,0.2047647
"6163",2457.77,0.544237,0.1548437
"6164",2464.399,0.4490427,0.0943498
"6165",2461.079,0.3997473,0.06896527
"6166",2493.497,0.2281408,-0.007637614
"6167",2500.164,0.5742321,0.1373816
"6168",2451.57,0.5780485,0.1868009
"6169",2474.129,0.472023,0.09694433
"6170",2418.913,0.6461058,0.2730823
"6171",2445.231,0.5900911,0.2039811
"6172",2455.788,0.4652724,0.1041008
"6173",2477.095,0.5226548,0.1271934
"6174",2486.019,0.4866839,0.09119984
"6175",2460.563,0.5135054,0.1303638
"6176",2478.54,0.3533083,0.03764477
"6177",2473.901,0.5311864,0.1343682
"6178",2494.188,0.4828031,0.07907685
"6179",2465.997,0.36343,0.05646724
"6180",2464.28,0.5402485,0.1531927
"6181",2458.132,0.4864817,0.1236908
"6182",2482.585,0.5267968,0.1213847
"6183",2451.675,0.600706,0.2024491
"6184",2432.734,0.5879472,0.2142707
"6185",2473.165,0.4200586,0.06577447
"6186",2450.78,0.4559226,0.1119429
"6187",2455.099,0.428189,0.08801653
"6188",2421.276,0.6356787,0.2596237
"6189",2467.09,0.5226636,0.1308411
"6190",2485.106,0.4811517,0.09235594
"6191",2464.308,0.4054954,0.07050551
"6192",2423.282,0.5725753,0.2093884
"6193",2470.184,0.5404006,0.1426727
"6194",2476.786,0.5673437,0.1611174
"6195",2445.938,0.5077713,0.1445691
"6196",2418.826,0.6311605,0.2620955
"6197",2470.571,0.506687,0.1185207
"6198",2453.056,0.5788016,0.1808938
"6199",2498.702,0.3750265,0.02515838
"6200",2486.018,0.4263606,0.06068734
"6201",2471.793,0.3982574,0.06039211
"6202",2481.862,0.2938761,0.02159039
"6203",2481.467,0.4508241,0.07044946
"6204",2488.423,0.3260683,0.02476803
"6205",2486.987,0.4284118,0.0589358
"6206",2468.526,0.4293259,0.07834668
"6207",2480.872,0.3343264,0.03071934
"6208",2472.395,0.4053151,0.06307987
"6209",2449.182,0.4987254,0.1375386
"6210",2456.017,0.5773936,0.1858767
"6211",2452.181,0.5107645,0.1376938
"6212",2501.829,0.4187202,0.04177629
"6213",2463.007,0.4884847,0.1188838
"6214",2452.814,0.4670789,0.1130936
"6215",2487.622,0.4765987,0.07963066
"6216",2445.407,0.5723896,0.1925931
"6217",2434.657,0.5522573,0.1858432
"6218",2470.949,0.4518093,0.09359438
"6219",2443.653,0.4837633,0.1345107
"6220",2480.798,0.5164772,0.1157852
"6221",2494.619,0.3923243,0.03640701
"6222",2444.165,0.5591863,0.1848836
"6223",2463.311,0.3605187,0.04695596
"6224",2483.288,0.5156548,0.1147616
"6225",2454.327,0.573991,0.1810921
"6226",2472.528,0.4132463,0.06671262
"6227",2463.072,0.4775979,0.1102997
"6228",2441.567,0.4619584,0.1215852
"6229",2488.667,0.3254979,0.01688634
"6230",2465.945,0.3679489,0.04559961
"6231",2463.632,0.521764,0.1333286
"6232",2459.986,0.4343368,0.09039885
"6233",2467.237,0.5957374,0.191516
"6234",2425.006,0.6720272,0.2973888
"6235",2468.454,0.5237167,0.1357599
"6236",2447.799,0.6221212,0.231786
"6237",2497.019,0.2959386,0.0005166513
"6238",2435.172,0.5873193,0.2100795
"6239",2455.166,0.5258413,0.1455066
"6240",2478.544,0.2569445,0.0108778
"6241",2470.716,0.5395517,0.1415624
"6242",2477.937,0.5471287,0.1406556
"6243",2469.084,0.4361045,0.07771311
"6244",2452.713,0.5166209,0.1447133
"6245",2471.183,0.5901591,0.1832253
"6246",2469.86,0.4384964,0.08009563
"6247",2431.327,0.5574048,0.1958169
"6248",2442.383,0.4824522,0.1296528
"6249",2488.399,0.433524,0.06401473
"6250",2473.607,0.4069409,0.06820019
"6251",2450.22,0.4969167,0.1354713
"6252",2462.8,0.4405586,0.08938732
"6253",2460.536,0.6416265,0.2325158
"6254",2442.054,0.5075732,0.1511552
"6255",2471.223,0.5513759,0.1500103
"6256",2464.741,0.5733782,0.1731968
"6257",2474.865,0.440433,0.07837699
"6258",2475.492,0.5186659,0.1185172
"6259",2467.73,0.5536954,0.1531407
"6260",2466.891,0.4246193,0.07380525
"6261",2459.973,0.3978807,0.07446249
"6262",2463.902,0.5503175,0.1557711
"6263",2480.403,0.5000806,0.1069425
"6264",2463.585,0.4874563,0.1141502
"6265",2489.103,0.4847481,0.0889605
"6266",2465.03,0.5093194,0.1288918
"6267",2449.154,0.5324005,0.157173
"6268",2485.816,0.3982085,0.05297876
"6269",2487.735,0.2793284,0.01266042
"6270",2481.213,0.4474835,0.07447304
"6271",2469.782,0.5658446,0.159016
"6272",2424.632,0.5937739,0.2192725
"6273",2487.161,0.6041761,0.1827948
"6274",2452.408,0.5204729,0.1424018
"6275",2466.034,0.4535488,0.09538801
"6276",2466.111,0.449593,0.0876989
"6277",2432.18,0.6268396,0.2424796
"6278",2447.346,0.5417362,0.1689681
"6279",2460.507,0.4676454,0.1030586
"6280",2466.996,0.5358914,0.1475856
"6281",2415.119,0.6808868,0.3158008
"6282",2483.085,0.4702684,0.08763565
"6283",2450.694,0.4818942,0.1255862
"6284",2451.295,0.6067332,0.2080871
"6285",2461.358,0.3949789,0.06476602
"6286",2476.725,0.4782266,0.09647792
"6287",2466.849,0.4852029,0.1079922
"6288",2456.868,0.5456622,0.156709
"6289",2444.586,0.4525001,0.1119263
"6290",2480.77,0.3158184,0.01758837
"6291",2488.689,0.3064451,0.01122348
"6292",2457.869,0.3724899,0.06015545
"6293",2473.671,0.4943747,0.107591
"6294",2480.988,0.4555296,0.07542513
"6295",2461.943,0.4422206,0.09460966
"6296",2443.013,0.5293732,0.1602754
"6297",2464.437,0.4823561,0.108403
"6298",2456.201,0.4682101,0.1107792
"6299",2436.712,0.5992661,0.2206245
"6300",2472.477,0.3117523,0.02956322
"6301",2439.037,0.5422271,0.1763453
"6302",2456.642,0.4747424,0.1177943
"6303",2444.445,0.5826031,0.2034259
"6304",2469.563,0.407031,0.06464258
"6305",2470.271,0.4568844,0.0879893
"6306",2456.488,0.5367097,0.1521679
"6307",2489.795,0.4976583,0.08894302
"6308",2474.812,0.3571784,0.04432991
"6309",2458.804,0.5329684,0.1438495
"6310",2457.954,0.4796219,0.1089543
"6311",2437.317,0.6067023,0.2216359
"6312",2423.37,0.6430737,0.2682047
"6313",2474.02,0.5532461,0.1452588
"6314",2469.307,0.4698599,0.09822791
"6315",2453.998,0.5076676,0.1340141
"6316",2433.631,0.5380861,0.1778105
"6317",2434.516,0.6391543,0.2521794
"6318",2441.259,0.5605715,0.1833486
"6319",2473.342,0.5927707,0.179935
"6320",2432.481,0.5911581,0.2155348
"6321",2431.434,0.5840658,0.215374
"6322",2466.477,0.4254469,0.07822924
"6323",2470.608,0.482049,0.1007777
"6324",2478.567,0.5268272,0.1251306
"6325",2454.954,0.5700869,0.1791302
"6326",2463.253,0.4808876,0.1103612
"6327",2455.644,0.4801823,0.1131527
"6328",2474.468,0.4964819,0.110057
"6329",2456.472,0.6132636,0.2076923
"6330",2447.971,0.6085368,0.210834
"6331",2459.213,0.4239769,0.08043001
"6332",2474.961,0.4164312,0.06602393
"6333",2446.593,0.5234865,0.1495875
"6334",2485.53,0.5382486,0.1250953
"6335",2490.716,0.4925368,0.09426687
"6336",2488.533,0.3019902,0.01575039
"6337",2464.372,0.5035923,0.1256518
"6338",2448.166,0.5004918,0.1361093
"6339",2464.132,0.5275405,0.140547
"6340",2462.589,0.6632773,0.255842
"6341",2464.718,0.5427349,0.1457344
"6342",2447.213,0.5021414,0.1380157
"6343",2427.272,0.6280146,0.250834
"6344",2454.543,0.5135385,0.1375027
"6345",2461.817,0.5627657,0.1725502
"6346",2475.563,0.4656899,0.08634493
"6347",2497.056,0.4629133,0.07582323
"6348",2447.656,0.4765372,0.1197388
"6349",2471.461,0.5153633,0.1290372
"6350",2465.96,0.5407589,0.146742
"6351",2471.716,0.4348657,0.07648432
"6352",2473.168,0.4589603,0.09381993
"6353",2468.431,0.5069282,0.1260334
"6354",2456.704,0.4960699,0.1275262
"6355",2473.615,0.5630729,0.1623661
"6356",2431.092,0.6458864,0.263117
"6357",2446.47,0.5617729,0.1849543
"6358",2474.645,0.5460136,0.1428236
"6359",2480.604,0.4927351,0.101984
"6360",2487.288,0.3993115,0.04270658
"6361",2421.346,0.57248,0.2092601
"6362",2462.832,0.4887955,0.1120746
"6363",2441.616,0.5923832,0.2072912
"6364",2486.673,0.4408053,0.07135247
"6365",2444.725,0.610226,0.2202245
"6366",2454.269,0.574076,0.1812113
"6367",2485.378,0.2852031,0.008815053
"6368",2486.328,0.3073137,0.01180518
"6369",2475.633,0.3463261,0.0396323
"6370",2453.227,0.4986468,0.1304926
"6371",2456.794,0.5457788,0.160375
"6372",2455.115,0.5515451,0.1609494
"6373",2450.226,0.5273859,0.1543878
"6374",2446.555,0.5032783,0.1393332
"6375",2462.891,0.4851278,0.1151014
"6376",2468.776,0.4888945,0.1121875
"6377",2454.536,0.5334031,0.15843
"6378",2471.297,0.4808082,0.09937826
"6379",2477.753,0.4871576,0.1029162
"6380",2487.047,0.5699485,0.1463852
"6381",2474.592,0.5134566,0.1267108
"6382",2459.631,0.5184323,0.1363687
"6383",2447.21,0.5545012,0.1718514
"6384",2443.276,0.5386557,0.1718416
"6385",2464.844,0.4404736,0.0820749
"6386",2437.802,0.627329,0.2432455
"6387",2468.844,0.5230701,0.1349538
"6388",2468.576,0.4675188,0.1029227
"6389",2455.831,0.5280349,0.1482369
"6390",2463.409,0.4393748,0.09178591
"6391",2476.372,0.3446468,0.03469564
"6392",2459.91,0.517967,0.1393409
"6393",2410.588,0.6747692,0.3052221
"6394",2444.852,0.4887587,0.1331747
"6395",2488.486,0.4372752,0.06402075
"6396",2442.538,0.5235773,0.1565839
"6397",2463.513,0.5350578,0.142947
"6398",2466.922,0.4991777,0.1204661
"6399",2492.214,0.5004074,0.09986185
"6400",2482.44,0.3353256,0.02402762
"6401",2467.239,0.3994133,0.06505963
"6402",2462.848,0.4633005,0.09841515
"6403",2462.878,0.5790624,0.174177
"6404",2453.558,0.4767164,0.1199333
"6405",2466.383,0.5304019,0.13699
"6406",2478.897,0.387498,0.05095097
"6407",2475.447,0.4546617,0.08196715
"6408",2456.616,0.5365042,0.1519051
"6409",2462.196,0.4969586,0.1214624
"6410",2453.76,0.4578463,0.1034066
"6411",2464.498,0.463953,0.09910978
"6412",2459.654,0.4944051,0.125618
"6413",2446.083,0.5308894,0.1552832
"6414",2475.509,0.5601892,0.1437566
"6415",2471.756,0.4148181,0.06817749
"6416",2485.342,0.4237176,0.05810806
"6417",2479.139,0.3337097,0.03026974
"6418",2428.371,0.588466,0.2182744
"6419",2445.688,0.5922812,0.2071436
"6420",2469.662,0.3815899,0.05688587
"6421",2438.171,0.5175289,0.1526975
"6422",2480.354,0.4216886,0.05989927
"6423",2466.823,0.4405147,0.07845928
"6424",2475.493,0.4430922,0.07738761
"6425",2459.975,0.3978775,0.07799221
"6426",2477.126,0.5546306,0.1434722
"6427",2495.212,0.4199642,0.05067536
"6428",2468.257,0.5003328,0.1218186
"6429",2460.193,0.5004443,0.1255186
"6430",2406.014,0.6950819,0.3348019
"6431",2481.324,0.5189459,0.1114004
"6432",2475.517,0.4694716,0.09415318
"6433",2452.669,0.5459756,0.1606319
"6434",2440.699,0.5098841,0.143608
"6435",2472.529,0.4821897,0.1045914
"6436",2467.739,0.4308828,0.07985992
"6437",2453.766,0.4147977,0.08607844
"6438",2477.704,0.4149231,0.0646073
"6439",2468.924,0.4956846,0.1163952
"6440",2466.057,0.4866151,0.1095933
"6441",2497.005,0.4740803,0.0729328
"6442",2460.707,0.5132625,0.1264744
"6443",2458.291,0.6053697,0.1990202
"6444",2443.379,0.5018546,0.141133
"6445",2485.098,0.4553218,0.0826623
"6446",2459.553,0.6276522,0.2234949
"6447",2459.547,0.5382212,0.1434401
"6448",2478.813,0.4167305,0.06261521
"6449",2457.925,0.4723976,0.1117401
"6450",2449.371,0.5053153,0.1451344
"6451",2456.272,0.5106097,0.1375093
"6452",2445.34,0.4914359,0.1361633
"6453",2483.028,0.4439901,0.07086896
"6454",2476.968,0.3523468,0.03689869
"6455",2466.896,0.4403729,0.08197393
"6456",2451.535,0.53824,0.1576221
"6457",2442.358,0.6080107,0.2202469
"6458",2500.599,0.3881306,0.02494085
"6459",2446.688,0.5459469,0.1675317
"6460",2460.428,0.4714752,0.103602
"6461",2475.646,0.4908965,0.1035435
"6462",2463.832,0.5504274,0.1594642
"6463",2475.004,0.3386312,0.03754013
"6464",2469.208,0.4319298,0.08088066
"6465",2467.079,0.3654554,0.05088182
"6466",2476.744,0.6413676,0.2178618
"6467",2481.778,0.3134199,0.01594143
"6468",2470.688,0.5233292,0.1280405
"6469",2478.979,0.2762079,0.01448129
"6470",2439.013,0.6385309,0.247859
"6471",2472.62,0.5645792,0.1572463
"6472",2448.614,0.5134197,0.1408664
"6473",2470.689,0.3706997,0.05149062
"6474",2483.545,0.458251,0.07832634
"6475",2429.763,0.5658728,0.1971228
"6476",2483.678,0.4542247,0.07026061
"6477",2446.892,0.4403815,0.1067938
"6478",2479.183,0.4475421,0.0782504
"6479",2471.106,0.4775361,0.09938087
"6480",2469.825,0.4689043,0.09353457
"6481",2461.996,0.4498139,0.09154541
"6482",2504.41,0.4787978,0.0626864
"6483",2447.225,0.5785547,0.1943723
"6484",2491.972,0.380923,0.03403297
"6485",2428.371,0.5171933,0.1657513
"6486",2467.555,0.4803417,0.1061497
"6487",2456.134,0.5530697,0.1664825
"6488",2450.234,0.5240795,0.1503152
"6489",2463.485,0.5318627,0.1459999
"6490",2473.771,0.4690053,0.09364463
"6491",2487.743,0.5115073,0.1133498
"6492",2445.203,0.5021586,0.13456
"6493",2413.506,0.669168,0.301826
"6494",2470.897,0.5061294,0.1250816
"6495",2451.076,0.607031,0.2085401
"6496",2430.514,0.4601868,0.1299174
"6497",2475.908,0.3810611,0.04912627
"6498",2457.33,0.5695248,0.1783512
"6499",2423.045,0.5422154,0.1895092
"6500",2465.277,0.4238473,0.0730652
"6501",2498.269,0.4897928,0.07953766
"6502",2415.757,0.5978092,0.2347173
"6503",2465.006,0.6071267,0.205215
"6504",2428.002,0.5342679,0.1763932
"6505",2460.888,0.4815438,0.114662
"6506",2469.873,0.556565,0.1606035
"6507",2464.593,0.5397479,0.1525461
"6508",2467.582,0.5049533,0.1164407
"6509",2469.399,0.4275933,0.07666902
"6510",2489.699,0.5347571,0.1128658
"6511",2468.131,0.4683396,0.1002054
"6512",2453.397,0.5841185,0.1954162
"6513",2450.837,0.6073572,0.2124754
"6514",2455.272,0.5755481,0.1832781
"6515",2475.668,0.4654956,0.08983375
"6516",2453.443,0.5811533,0.1911964
"6517",2491.438,0.4113899,0.05385852
"6518",2447.943,0.6058468,0.2136081
"6519",2484.38,0.3885963,0.04819933
"6520",2475.308,0.4356659,0.07727764
"6521",2485.895,0.6004013,0.1657193
"6522",2430.786,0.5733114,0.2071312
"6523",2451.318,0.5481014,0.1703271
"6524",2461.135,0.566819,0.1675574
"6525",2470.109,0.4380109,0.08685816
"6526",2475.84,0.5045084,0.115908
"6527",2474.739,0.404605,0.05875838
"6528",2460.966,0.5700684,0.1720884
"6529",2481.083,0.3913444,0.05429642
"6530",2453.309,0.5543473,0.1681814
"6531",2461.46,0.560264,0.169148
"6532",2482.303,0.3671635,0.04127491
"6533",2414.266,0.6162144,0.2488594
"6534",2469.03,0.4919843,0.1048063
"6535",2476.841,0.3343996,0.03077271
"6536",2468.02,0.5076313,0.1232794
"6537",2453.661,0.5475632,0.1661822
"6538",2442.274,0.4862285,0.1303652
"6539",2470.922,0.4205482,0.07356489
"6540",2467.711,0.4616903,0.09307761
"6541",2494.127,0.4457283,0.06130353
"6542",2468.611,0.4291573,0.08179806
"6543",2462.026,0.5654771,0.1692441
"6544",2480.138,0.543655,0.1323002
"6545",2457.003,0.5817932,0.1851704
"6546",2449.221,0.5929418,0.1978598
"6547",2447.638,0.5048568,0.1377043
"6548",2474.428,0.4677913,0.09232319
"6549",2499.435,0.2998015,-0.0007822584
"6550",2439.247,0.5387012,0.1685188
"6551",2428.124,0.6928404,0.3122948
"6552",2462.234,0.5207625,0.1427564
"6553",2459.059,0.4282687,0.09162733
"6554",2451.772,0.4835501,0.1168937
"6555",2460.684,0.5331641,0.1476504
"6556",2463.844,0.4725446,0.1047656
"6557",2434.359,0.6160909,0.2357769
"6558",2466.51,0.6158896,0.2047537
"6559",2465.485,0.566292,0.1632492
"6560",2501.097,0.3784993,0.02427027
"6561",2433.65,0.4944123,0.1395052
"6562",2495.705,0.4229912,0.04595341
"6563",2446.033,0.5974238,0.2078741
"6564",2459.501,0.4507586,0.09965994
"6565",2448.938,0.5518199,0.1717552
"6566",2430.036,0.6002053,0.2252772
"6567",2459.734,0.4977637,0.1259499
"6568",2458.727,0.5583261,0.166523
"6569",2474.451,0.3118132,0.02228035
"6570",2459.732,0.5474512,0.1555239
"6571",2434.655,0.5299569,0.1677628
"6572",2453.693,0.5807908,0.1872233
"6573",2430.624,0.6157377,0.2385092
"6574",2447.523,0.4507166,0.1066513
"6575",2467.365,0.4433393,0.08131388
"6576",2447.871,0.4797717,0.1232615
"6577",2471.36,0.3238713,0.03784335
"6578",2475.313,0.5353801,0.1361322
"6579",2460.994,0.5517323,0.1576592
"6580",2449.605,0.5413245,0.1650216
"6581",2488.58,0.4784889,0.08557487
"6582",2482.351,0.421696,0.05990637
"6583",2453.152,0.5258641,0.142004
"6584",2458.445,0.552587,0.1588022
"6585",2483.636,0.3185067,0.02316343
"6586",2486.854,0.444326,0.07494437
"6587",2462.914,0.4991924,0.1168787
"6588",2492.326,0.330957,0.01326575
"6589",2455.253,0.5089403,0.1355236
"6590",2453.464,0.6092244,0.2118834
"6591",2454.214,0.5435334,0.1539247
"6592",2468.91,0.4083728,0.06950394
"6593",2451.785,0.5473672,0.1624514
"6594",2461.796,0.5504834,0.1559924
"6595",2516.397,0.4895658,0.05942519
"6596",2475.975,0.3634794,0.03829209
"6597",2450.098,0.5373359,0.163383
"6598",2456.981,0.5423168,0.1593728
"6599",2455.627,0.5150838,0.1428633
"6600",2472.12,0.5074599,0.1194503
"6601",2418.746,0.6047459,0.2415039
"6602",2459.288,0.4549617,0.1004197
"6603",2469.264,0.5575018,0.1547093
"6604",2464.983,0.5094003,0.1289887
"6605",2472.302,0.3929912,0.05573886
"6606",2484.386,0.4895865,0.09831589
"6607",2479.025,0.3956771,0.05442511
"6608",2464.515,0.4372179,0.08607396
"6609",2466.867,0.5550316,0.1549499
"6610",2477.009,0.4516964,0.08622598
"6611",2462.038,0.3893229,0.06346636
"6612",2435.269,0.5928749,0.2146865
"6613",2461.672,0.3858469,0.06049211
"6614",2456.273,0.5370555,0.1561116
"6615",2480.581,0.4252393,0.06705466
"6616",2482.169,0.4494833,0.06904112
"6617",2450.546,0.6289508,0.2324389
"6618",2477.101,0.5357225,0.1402042
"6619",2462.886,0.6180491,0.2081678
"6620",2507.15,0.5022497,0.07895762
"6621",2459.686,0.5506553,0.1562215
"6622",2401.797,0.7036591,0.3502425
"6623",2435.925,0.5745845,0.2022917
"6624",2463.958,0.438306,0.09073011
"6625",2475.302,0.4434613,0.07776328
"6626",2482.527,0.3622571,0.03730919
"6627",2442.345,0.5941778,0.2065153
"6628",2419.514,0.6145473,0.2495413
"6629",2467.943,0.4144379,0.07866191
"6630",2455.927,0.5890998,0.1887449
"6631",2492.29,0.5370271,0.1234775
"6632",2490.335,0.4453268,0.06088437
"6633",2468.517,0.5236121,0.1320279
"6634",2491.91,0.4461451,0.06555299
"6635",2473.04,0.3246238,0.03111031
"6636",2449.095,0.4515324,0.1039764
"6637",2471.33,0.5353537,0.1397278
"6638",2431.773,0.6499432,0.2697635
"6639",2481.243,0.3824888,0.04291965
"6640",2487.02,0.4203511,0.05861145
"6641",2473.606,0.4271813,0.07262001
"6642",2484.714,0.4005066,0.05132436
"6643",2459.153,0.4882256,0.1114249
"6644",2426.332,0.6541012,0.2734181
"6645",2462.067,0.5075502,0.1231822
"6646",2474.132,0.5340576,0.1344195
"6647",2444.48,0.6539237,0.2600264
"6648",2469.858,0.4226849,0.06828512
"6649",2460.367,0.4931516,0.1206396
"6650",2467.352,0.4807077,0.110161
"6651",2430.356,0.6343098,0.2542353
"6652",2477.035,0.3872034,0.04698786
"6653",2428.504,0.5911253,0.2154881
"6654",2458.343,0.5304658,0.151276
"6655",2373.052,0.7064702,0.3776698
